"URL","TAG","TEXT"
"https://pec.ac.in/cc/faculty","li","Training/Workshops Organized"
"https://pec.ac.in/cc/faculty","a","Training/Workshops Organized"
"https://pec.ac.in/cc/faculty","li","Web Help"
"https://pec.ac.in/cc/faculty","a","Web Help"
"https://pec.ac.in/cc/faculty","li","Webmaster"
"https://pec.ac.in/cc/faculty","a","Webmaster"
"https://pec.ac.in/cc/faculty","li","Location"
"https://pec.ac.in/cc/faculty","a","Location"
"https://pec.ac.in/cc/faculty","p","Quick Links"
"https://pec.ac.in/cc/faculty","a","Quick Links"
"https://pec.ac.in/cc/faculty","li","Alumni"
"https://pec.ac.in/cc/faculty","a","Alumni"
"https://pec.ac.in/cc/faculty","li","Central Library"
"https://pec.ac.in/cc/faculty","a","Central Library"
"https://pec.ac.in/cc/faculty","li","TEQIP III"
"https://pec.ac.in/cc/faculty","a","TEQIP III"
"https://pec.ac.in/cc/faculty","li","Admissions"
"https://pec.ac.in/cc/faculty","a","Admissions"
"https://pec.ac.in/cc/faculty","li","Placement"
"https://pec.ac.in/cc/faculty","a","Placement"
"https://pec.ac.in/cc/faculty","li","Tenders"
"https://pec.ac.in/cc/faculty","a","Tenders"
"https://pec.ac.in/cc/faculty","a","Close modal"
"https://pec.ac.in/cc/faculty","a","Dr. Sanjay Kumar Batish"
"https://pec.ac.in/cc/faculty","a","sbatish@pec.ac.in"
"https://pec.ac.in/cc/faculty","a","Sushil Kumar"
"https://pec.ac.in/cc/faculty","a","kumars@pec.ac.in"
"https://pec.ac.in/cc/faculty","a","Prabhsimran Singh Bindra"
"https://pec.ac.in/cc/faculty","a","prabhsimran.bindra@pec.ac.in"
"https://pec.ac.in/cc/faculty","h3","Research"
"https://pec.ac.in/cc/faculty","li","Overview"
"https://pec.ac.in/cc/faculty","a","Overview"
"https://pec.ac.in/cc/faculty","li","Research Groups"
"https://pec.ac.in/cc/faculty","a","Research Groups"
"https://pec.ac.in/cc/faculty","li","Sponsored Research"
"https://pec.ac.in/cc/faculty","a","Sponsored Research"
"https://pec.ac.in/cc/faculty","li","Consultancy"
"https://pec.ac.in/cc/faculty","a","Consultancy"
"https://pec.ac.in/cc/faculty","li","Collaborations"
"https://pec.ac.in/cc/faculty","a","Collaborations"
"https://pec.ac.in/cc/faculty","li","In-House Projects"
"https://pec.ac.in/cc/faculty","a","In-House Projects"
"https://pec.ac.in/cc/faculty","h3","Academics"
"https://pec.ac.in/cc/faculty","li","Time Tables"
"https://pec.ac.in/cc/faculty","a","Time Tables"
"https://pec.ac.in/cc/faculty","li","Examination"
"https://pec.ac.in/cc/faculty","a","Examination"
"https://pec.ac.in/cc/faculty","li","Academic Calendar"
"https://pec.ac.in/cc/faculty","a","Academic Calendar"
"https://pec.ac.in/cc/faculty","li","Undergraduate Programme"
"https://pec.ac.in/cc/faculty","a","Undergraduate Programme"
"https://pec.ac.in/cc/faculty","li","Postgraduate Programme"
"https://pec.ac.in/cc/faculty","a","Postgraduate Programme"
"https://pec.ac.in/cc/faculty","li","PhD Programme"
"https://pec.ac.in/cc/faculty","a","PhD Programme"
"https://pec.ac.in/cc/faculty","h3","Facilities"
"https://pec.ac.in/cc/faculty","li","Library"
"https://pec.ac.in/cc/faculty","a","Library"
"https://pec.ac.in/cc/faculty","li","Computer Centre"
"https://pec.ac.in/cc/faculty","a","Computer Centre"
"https://pec.ac.in/cc/faculty","li","Sports"
"https://pec.ac.in/cc/faculty","a","Sports"
"https://pec.ac.in/cc/faculty","li","Hostels"
"https://pec.ac.in/cc/faculty","a","Hostels"
"https://pec.ac.in/cc/faculty","li","Medical Facility"
"https://pec.ac.in/cc/faculty","a","Medical Facility"
"https://pec.ac.in/cc/faculty","li","Workshops"
"https://pec.ac.in/cc/faculty","a","Workshops"
"https://pec.ac.in/cc/faculty","h3","Information"
"https://pec.ac.in/cc/faculty","li","E-Notices"
"https://pec.ac.in/cc/faculty","a","E-Notices"
"https://pec.ac.in/cc/faculty","li","Multimedia"
"https://pec.ac.in/cc/faculty","a","Multimedia"
"https://pec.ac.in/cc/faculty","li","Brochure & Prospectus"
"https://pec.ac.in/cc/faculty","a","Brochure & Prospectus"
"https://pec.ac.in/cc/faculty","li","CRIKC"
"https://pec.ac.in/cc/faculty","a","CRIKC"
"https://pec.ac.in/cc/faculty","li","Sexual Harassment Complaints"
"https://pec.ac.in/cc/faculty","a","Sexual Harassment Complaints"
"https://pec.ac.in/cc/faculty","li","Website Credits"
"https://pec.ac.in/cc/faculty","a","Website Credits"
"https://pec.ac.in/cc/faculty","p","Copyright © 2020 Punjab Engineering College (Deemed to be University), Sector 12, Chandigarh, 160012"
"https://pec.ac.in/cc/faculty","li","Web Editor"
"https://pec.ac.in/cc/faculty","a","Web Editor"
"https://pec.ac.in/cc/faculty","li","Anti-Ragging"
"https://pec.ac.in/cc/faculty","a","Anti-Ragging"
"https://pec.ac.in/cc/faculty","li","Privacy Statement"
"https://pec.ac.in/cc/faculty","a","Privacy Statement"
"https://pec.ac.in/cc/faculty","li","Report Copyright Infringement"
"https://pec.ac.in/cc/faculty","a","Report Copyright Infringement"
